UID,StateCode,StateName,County,City,Aggregator,PricePerPound,PricePerTon
28022,KY,Kentucky,JEFFERSON,Louisville,St Matthews,0.6700,1340
28023,KY,Kentucky,JEFFERSON,Louisville,Brownsboro Village,0.4500,900
28024,KY,Kentucky,JEFFERSON,Louisville,Maryhill Estates,0.4600,920
28025,KY,Kentucky,JEFFERSON,Louisville,Norbourne Estates,0.6700,1340
28026,KY,Kentucky,JEFFERSON,Louisville,Lynnview,0.5200,1040
28027,KY,Kentucky,JEFFERSON,Louisville,Poplar Hills,0.6500,1300
28028,KY,Kentucky,JEFFERSON,Louisville,Audubon Park,0.4600,920
28029,KY,Kentucky,JEFFERSON,Louisville,Shively,0.4800,960
28030,KY,Kentucky,JEFFERSON,Louisville,Parkway Vlg,0.6000,1200
28031,KY,Kentucky,JEFFERSON,Louisville,Parkway Village,0.7000,1400
28032,KY,Kentucky,JEFFERSON,Louisville,West Buechel,0.6800,1360
28033,KY,Kentucky,JEFFERSON,Louisville,Watterson Pk,0.6100,1220
28034,KY,Kentucky,JEFFERSON,Louisville,Watterson Park,0.5000,1000
28035,KY,Kentucky,JEFFERSON,Louisville,Buechel,0.5700,1140
28036,KY,Kentucky,JEFFERSON,Louisville,South Park View,0.6100,1220
28037,KY,Kentucky,JEFFERSON,Louisville,Heritage Crk,0.7000,1400
28038,KY,Kentucky,JEFFERSON,Louisville,Okolona,0.6000,1200
28039,KY,Kentucky,JEFFERSON,Louisville,South Park Vw,0.4900,980
28040,KY,Kentucky,JEFFERSON,Louisville,Heritage Creek,0.5800,1160
28041,KY,Kentucky,JEFFERSON,Louisville,Meadowvw Ests,0.4600,920
28042,KY,Kentucky,JEFFERSON,Louisville,Saint Regis Park,0.4600,920
28043,KY,Kentucky,JEFFERSON,Louisville,Lincolnshire,0.6800,1360
28044,KY,Kentucky,JEFFERSON,Louisville,Hurstbourne Acres,0.5000,1000
28045,KY,Kentucky,JEFFERSON,Louisville,St Regis Park,0.4900,980
28046,KY,Kentucky,JEFFERSON,Louisville,Houston Acres,0.6600,1320
28047,KY,Kentucky,JEFFERSON,Louisville,Cambridge,0.6800,1360
28048,KY,Kentucky,JEFFERSON,Louisville,Meadowview Estates,0.6900,1380
28049,KY,Kentucky,JEFFERSON,Louisville,Hurstbrne Acr,0.6100,1220
28050,KY,Kentucky,JEFFERSON,Louisville,Bellemeade,0.6200,1240
28051,KY,Kentucky,JEFFERSON,Louisville,Glenview Mnr,0.6400,1280
28052,KY,Kentucky,JEFFERSON,Louisville,Graymoor-Devondale,0.4900,980
28053,KY,Kentucky,JEFFERSON,Louisville,Bancroft,0.6400,1280
28054,KY,Kentucky,JEFFERSON,Louisville,Glenview Hills,0.5000,1000
28055,KY,Kentucky,JEFFERSON,Louisville,Glenview Manor,0.6100,1220
28056,KY,Kentucky,JEFFERSON,Louisville,Grymr-Devndle,0.4600,920
28057,KY,Kentucky,JEFFERSON,Louisville,Crossgate,0.6300,1260
28058,KY,Kentucky,JEFFERSON,Louisville,Hurstbourne,0.4600,920
28059,KY,Kentucky,JEFFERSON,Louisville,Norwood,0.6700,1340
28060,KY,Kentucky,JEFFERSON,Louisville,Lyndon,0.6500,1300
28061,KY,Kentucky,JEFFERSON,Louisville,Glenview Hls,0.7000,1400
28062,KY,Kentucky,JEFFERSON,Louisville,Northfield,0.5500,1100
28063,KY,Kentucky,JEFFERSON,Louisville,Thornhill,0.6400,1280
28064,KY,Kentucky,JEFFERSON,Louisville,Anchorage,0.4900,980
28065,KY,Kentucky,JEFFERSON,Louisville,Meadowbrook Farm,0.7000,1400
28066,KY,Kentucky,JEFFERSON,Louisville,Wildwood,0.4700,940
28067,KY,Kentucky,JEFFERSON,Louisville,Moorland,0.6500,1300
28068,KY,Kentucky,JEFFERSON,Louisville,Blue Rdg Mnr,0.6300,1260
28069,KY,Kentucky,JEFFERSON,Louisville,Meadowbrk Frm,0.5400,1080
28070,KY,Kentucky,JEFFERSON,Louisville,Blue Ridge Manor,0.5400,1080
28071,KY,Kentucky,JEFFERSON,Louisville,Sycamore,0.4800,960
28072,KY,Kentucky,JEFFERSON,Louisville,General Electric Co,0.5700,1140
28073,KY,Kentucky,JEFFERSON,Louisville,Hollow Creek,0.6900,1380
28074,KY,Kentucky,JEFFERSON,Louisville,Highview,0.6200,1240
28075,KY,Kentucky,JEFFERSON,Louisville,Spring Mill,0.6000,1200
28076,KY,Kentucky,JEFFERSON,Louisville,Fincastle,0.6300,1260
28077,KY,Kentucky,JEFFERSON,Louisville,Hills And Dales,0.5600,1120
28078,KY,Kentucky,JEFFERSON,Louisville,Brwnsboro Frm,0.5600,1120
28079,KY,Kentucky,JEFFERSON,Louisville,Hills Dales,0.4600,920
28080,KY,Kentucky,JEFFERSON,Louisville,Creekside,0.7000,1400
28081,KY,Kentucky,JEFFERSON,Louisville,Hickory Hill,0.4800,960
28082,KY,Kentucky,JEFFERSON,Louisville,Spring Valley,0.6100,1220
28083,KY,Kentucky,JEFFERSON,Louisville,Broeck Pointe,0.5600,1120
28084,KY,Kentucky,JEFFERSON,Louisville,Brownsboro Farm,0.5600,1120
28085,KY,Kentucky,JEFFERSON,Louisville,Goose Creek,0.5200,1040
28086,KY,Kentucky,JEFFERSON,Louisville,Manor Creek,0.4800,960
28087,KY,Kentucky,JEFFERSON,Louisville,Barbourmeade,0.4900,980
28088,KY,Kentucky,JEFFERSON,Louisville,Ten Broeck,0.4800,960
28089,KY,Kentucky,JEFFERSON,Louisville,Green Spring,0.5600,1120
28090,KY,Kentucky,JEFFERSON,Louisville,Old Brownsbro,0.4900,980
28091,KY,Kentucky,JEFFERSON,Louisville,Meadow Vale,0.6500,1300
28092,KY,Kentucky,JEFFERSON,Louisville,Old Brownsboro Place,0.5500,1100
28093,KY,Kentucky,JEFFERSON,Louisville,Plantation,0.6900,1380
28094,KY,Kentucky,JEFFERSON,Louisville,Langdon Place,0.4800,960
28095,KY,Kentucky,JEFFERSON,Louisville,Rolling Hills,0.7000,1400
28096,KY,Kentucky,JEFFERSON,Louisville,Murray Hill,0.5300,1060
28097,KY,Kentucky,JEFFERSON,Louisville,Briarwood,0.5200,1040
28098,KY,Kentucky,JEFFERSON,Louisville,Douglass Hls,0.4600,920
28099,KY,Kentucky,JEFFERSON,Louisville,Woodland Hills,0.6400,1280
28100,KY,Kentucky,JEFFERSON,Louisville,Middletown,0.6200,1240
28101,KY,Kentucky,JEFFERSON,Louisville,Douglass Hills,0.6200,1240
28102,KY,Kentucky,JEFFERSON,Louisville,Woodland Hls,0.6300,1260
28103,KY,Kentucky,JEFFERSON,Louisville,Worthington Hills,0.5800,1160
28104,KY,Kentucky,JEFFERSON,Louisville,Worthngtn Hls,0.5400,1080
28105,KY,Kentucky,JEFFERSON,Louisville,Coldstream,0.5600,1120
28106,KY,Kentucky,JEFFERSON,Louisville,Pleasure Rdge,0.6300,1260
28107,KY,Kentucky,JEFFERSON,Louisville,Pleasure Ridge Park,0.5800,1160
28108,KY,Kentucky,JEFFERSON,Louisville,Rr Donnelly,0.5500,1100
28109,KY,Kentucky,JEFFERSON,Louisville,Jeffersontown,0.5800,1160
28110,KY,Kentucky,JEFFERSON,Louisville,Valley Statn,0.4500,900
28111,KY,Kentucky,JEFFERSON,Louisville,Kosmosdale,0.6400,1280
28112,KY,Kentucky,JEFFERSON,Louisville,Valley Station,0.6600,1320
28113,KY,Kentucky,JEFFERSON,Louisville,So Baptist Theo Sem,0.6300,1260
28114,KY,Kentucky,JEFFERSON,Louisville,Readers Digest,0.5900,1180
28115,KY,Kentucky,JEFFERSON,Louisville,Ky Lottery Corp,0.5100,1020
28116,KY,Kentucky,JEFFERSON,Louisville,National City Bank,0.5300,1060
28117,KY,Kentucky,JEFFERSON,Louisville,Shared Firm Zip,0.6500,1300
28118,KY,Kentucky,JEFFERSON,Louisville,Fern Creek,0.6000,1200
28119,KY,Kentucky,JEFFERSON,Louisville,Univ Of Louisville,0.6800,1360
28120,KY,Kentucky,JEFFERSON,Louisville,Jp Morgan Chase,0.4900,980
28121,KY,Kentucky,JEFFERSON,Louisville,Bank One,0.5300,1060
28122,KY,Kentucky,JEFFERSON,Louisville,Pnc Bank,0.6700,1340
28123,KY,Kentucky,MERCER,Burgin,Burgin,0.6000,1200
28124,KY,Kentucky,NICHOLAS,Carlisle,Carlisle,0.6300,1260
28125,KY,Kentucky,POWELL,Clay City,Clay City,0.5600,1120
28126,KY,Kentucky,POWELL,Clay City,Westbend,0.5400,1080
28127,KY,Kentucky,ROWAN,Clearfield,Clearfield,0.5900,1180
28128,KY,Kentucky,MENIFEE,Denniston,Denniston,0.5600,1120
28129,KY,Kentucky,ROWAN,Elliottville,Elliottville,0.6100,1220
28130,KY,Kentucky,ROWAN,Farmers,Farmers,0.6900,1380
28131,KY,Kentucky,MENIFEE,Frenchburg,Scranton,0.5800,1160
28132,KY,Kentucky,MENIFEE,Frenchburg,Frenchburg,0.6200,1240
28133,KY,Kentucky,MENIFEE,Frenchburg,Mariba,0.5200,1040
28134,KY,Kentucky,SCOTT,Georgetown,Georgetown,0.6800,1360
28135,KY,Kentucky,MARION,Gravel Switch,Gravel Switch,0.6700,1340
28136,KY,Kentucky,MERCER,Harrodsburg,Shakertown,0.6400,1280
28137,KY,Kentucky,MERCER,Harrodsburg,Cornishville,0.5300,1060
28138,KY,Kentucky,MERCER,Harrodsburg,Pleasanthill,0.6100,1220
28139,KY,Kentucky,MERCER,Harrodsburg,Harrodsburg,0.4900,980
28140,KY,Kentucky,BATH,Hope,Hope,0.5600,1120
28141,KY,Kentucky,ESTILL,Irvine,Crystal,0.6500,1300
28142,KY,Kentucky,ESTILL,Irvine,West Irvine,0.6200,1240
28143,KY,Kentucky,ESTILL,Irvine,Cobhill,0.4500,900
28144,KY,Kentucky,ESTILL,Irvine,Pryse,0.5000,1000
28145,KY,Kentucky,ESTILL,Irvine,Winston,0.6900,1380
28146,KY,Kentucky,ESTILL,Irvine,Irvine,0.6400,1280
28147,KY,Kentucky,ESTILL,Irvine,Jinks,0.5900,1180
28148,KY,Kentucky,MONTGOMERY,Jeffersonville,Jeffersonvlle,0.6000,1200
28149,KY,Kentucky,MONTGOMERY,Jeffersonville,Jeffersonville,0.5100,1020
28150,KY,Kentucky,JESSAMINE,Keene,Keene,0.4500,900
28151,KY,Kentucky,JESSAMINE,Nicholasville,Nicholasville,0.7000,1400
28152,KY,Kentucky,ANDERSON,Lawrenceburg,Lawrenceburg,0.4700,940
28153,KY,Kentucky,MENIFEE,Means,Means,0.6100,1220
28154,KY,Kentucky,WOODFORD,Midway,Midway,0.5100,1020
28155,KY,Kentucky,BOURBON,Millersburg,Millersburg,0.5000,1000
28156,KY,Kentucky,NICHOLAS,Moorefield,Moorefield,0.5500,1100
28157,KY,Kentucky,ROWAN,Morehead,Morehead,0.6400,1280
28158,KY,Kentucky,ROWAN,Morehead,Haldeman,0.6400,1280
28159,KY,Kentucky,ROWAN,Morehead,Lakeview Hgts,0.6200,1240
28160,KY,Kentucky,ROWAN,Morehead,Lakeview Heights,0.5600,1120
28161,KY,Kentucky,MONTGOMERY,Mount Sterling,Mt Sterling,0.4500,900
28162,KY,Kentucky,MONTGOMERY,Mount Sterling,Camargo,0.5800,1160
28163,KY,Kentucky,MONTGOMERY,Mount Sterling,Mount Sterling,0.4800,960
28164,KY,Kentucky,OWEN,New Liberty,New Liberty,0.5500,1100
28165,KY,Kentucky,BOURBON,North Middletown,N Middletown,0.6700,1340
28166,KY,Kentucky,BOURBON,North Middletown,North Middletown,0.5200,1040
28167,KY,Kentucky,BATH,Olympia,Olympia,0.6400,1280
28168,KY,Kentucky,OWEN,Owenton,Gratz,0.5300,1060
28169,KY,Kentucky,OWEN,Owenton,Wheatley,0.6900,1380
28170,KY,Kentucky,OWEN,Owenton,Owenton,0.4700,940
28171,KY,Kentucky,OWEN,Owenton,Monterey,0.5300,1060
28172,KY,Kentucky,BATH,Owingsville,Owingsville,0.7000,1400
28173,KY,Kentucky,BOURBON,Paris,Clintonville,0.5000,1000
28174,KY,Kentucky,BOURBON,Paris,Paris,0.4900,980
28175,KY,Kentucky,OWEN,Perry Park,Perry Park,0.6200,1240
28176,KY,Kentucky,BATH,Preston,Preston,0.6000,1200
28177,KY,Kentucky,SCOTT,Sadieville,Sadieville,0.6600,1320
28178,KY,Kentucky,BATH,Salt Lick,Salt Lick,0.5600,1120
28179,KY,Kentucky,BATH,Salt Lick,Sudith,0.5400,1080
28180,KY,Kentucky,MERCER,Salvisa,Salvisa,0.6800,1360
28181,KY,Kentucky,MERCER,Salvisa,Bondville,0.6300,1260
28182,KY,Kentucky,BATH,Sharpsburg,Sharpsburg,0.6900,1380
28183,KY,Kentucky,BATH,Sharpsburg,Bethel,0.6300,1260
28184,KY,Kentucky,POWELL,Slade,Slade,0.6500,1300
28185,KY,Kentucky,POWELL,Slade,Natural Bridge,0.6100,1220
28186,KY,Kentucky,SCOTT,Stamping Ground,Minorsville,0.5500,1100
28187,KY,Kentucky,SCOTT,Stamping Ground,Stamping Grd,0.5300,1060
28188,KY,Kentucky,SCOTT,Stamping Ground,Stamping Ground,0.6600,1320
28189,KY,Kentucky,POWELL,Stanton,Bowen,0.6300,1260
28190,KY,Kentucky,POWELL,Stanton,Rosslyn,0.6400,1280
28191,KY,Kentucky,POWELL,Stanton,Patsey,0.5000,1000
28192,KY,Kentucky,POWELL,Stanton,Stanton,0.6500,1300
28193,KY,Kentucky,WOODFORD,Versailles,Versailles,0.6000,1200
28194,KY,Kentucky,WOODFORD,Versailles,Worldcolor,0.6400,1280
28195,KY,Kentucky,MADISON,Waco,Dreyfus,0.5600,1120
28196,KY,Kentucky,MADISON,Waco,College Hill,0.6000,1200
28197,KY,Kentucky,MADISON,Waco,Bybee,0.6700,1340
28198,KY,Kentucky,MADISON,Waco,Waco,0.6900,1380
28199,KY,Kentucky,MENIFEE,Wellington,Wellington,0.5500,1100
28200,KY,Kentucky,MENIFEE,Wellington,Pomeroyton,0.5700,1140
28201,KY,Kentucky,JESSAMINE,Wilmore,Wilmore,0.6500,1300
28202,KY,Kentucky,JESSAMINE,Wilmore,Versailles,0.6400,1280
28203,KY,Kentucky,CLARK,Winchester,Ford,0.5400,1080
28204,KY,Kentucky,CLARK,Winchester,Winchester,0.5000,1000
28205,KY,Kentucky,JACKSON,Annville,Bond,0.4900,980
28206,KY,Kentucky,JACKSON,Annville,Dabolt,0.5500,1100
28207,KY,Kentucky,JACKSON,Annville,Moores Creek,0.5000,1000
28208,KY,Kentucky,JACKSON,Annville,Annville,0.6300,1260
28209,KY,Kentucky,MADISON,Berea,Berea,0.6700,1340
28210,KY,Kentucky,MADISON,Berea,Berea College,0.6700,1340
28211,KY,Kentucky,MADISON,Bighill,Bighill,0.6800,1360
28212,KY,Kentucky,ROCKCASTLE,Brodhead,Brodhead,0.6200,1240
28213,KY,Kentucky,GARRARD,Bryantsville,Bryantsville,0.5900,1180
28214,KY,Kentucky,LINCOLN,Crab Orchard,Crab Orchard,0.6600,1320
28215,KY,Kentucky,BOYLE,Danville,Danville,0.6900,1380
28216,KY,Kentucky,JACKSON,Gray Hawk,Gray Hawk,0.4900,980
28217,KY,Kentucky,LINCOLN,Hustonville,Hustonville,0.5300,1060
28218,KY,Kentucky,BOYLE,Junction City,Junction City,0.5500,1100
28219,KY,Kentucky,LINCOLN,Kings Mountain,Kings Mtn,0.4800,960
28220,KY,Kentucky,LINCOLN,Kings Mountain,Kings Mountain,0.5700,1140
28221,KY,Kentucky,GARRARD,Lancaster,Lancaster,0.5900,1180
28222,KY,Kentucky,ROCKCASTLE,Livingston,Livingston,0.6600,1320
28223,KY,Kentucky,GARRARD,Lancaster,Christian Appalachian,0.5400,1080
28224,KY,Kentucky,JACKSON,Mc Kee,Foxtown,0.5200,1040
28225,KY,Kentucky,JACKSON,Mc Kee,Clover Bottom,0.5500,1100
28226,KY,Kentucky,JACKSON,Mc Kee,Eberle,0.5100,1020
28227,KY,Kentucky,JACKSON,Mc Kee,Hisle,0.5900,1180
28228,KY,Kentucky,JACKSON,Mc Kee,Morrill,0.4900,980
28229,KY,Kentucky,JACKSON,Mc Kee,Parrot,0.4800,960
28230,KY,Kentucky,JACKSON,Mc Kee,Peoples,0.6300,1260
28231,KY,Kentucky,JACKSON,Mc Kee,Wind Cave,0.5300,1060
28232,KY,Kentucky,JACKSON,Mc Kee,Mc Kee,0.4900,980
28233,KY,Kentucky,JACKSON,Mc Kee,Kerby Knob,0.5100,1020
28234,KY,Kentucky,JACKSON,Mc Kee,New Zion,0.5600,1120
28235,KY,Kentucky,LINCOLN,Mc Kinney,Mc Kinney,0.5400,1080
28236,KY,Kentucky,BOYLE,Mitchellsburg,Mitchellsburg,0.6800,1360
28237,KY,Kentucky,ROCKCASTLE,Mount Vernon,Mount Vernon,0.6100,1220
28238,KY,Kentucky,ROCKCASTLE,Mount Vernon,Disputanta,0.4500,900
28239,KY,Kentucky,ROCKCASTLE,Mount Vernon,Climax,0.6200,1240
28240,KY,Kentucky,ROCKCASTLE,Mount Vernon,Conway,0.4800,960
28241,KY,Kentucky,ROCKCASTLE,Orlando,Orlando,0.5600,1120
28242,KY,Kentucky,ROCKCASTLE,Orlando,Johnetta,0.7000,1400
28243,KY,Kentucky,GARRARD,Paint Lick,Paint Lick,0.6200,1240
28244,KY,Kentucky,BOYLE,Parksville,Parksville,0.5900,1180
28245,KY,Kentucky,BOYLE,Perryville,Perryville,0.4600,920
28246,KY,Kentucky,ESTILL,Ravenna,Ravenna,0.5800,1160
28247,KY,Kentucky,ROCKCASTLE,Renfro Valley,Renfro Valley,0.6400,1280
28248,KY,Kentucky,ROCKCASTLE,Renfro Valley,Renfro Vly,0.6100,1220
28249,KY,Kentucky,MADISON,Richmond,Richmond,0.6500,1300
28250,KY,Kentucky,JACKSON,Sandgap,Sandgap,0.4700,940
28251,KY,Kentucky,LINCOLN,Stanford,Stanford,0.6000,1200
28252,KY,Kentucky,JACKSON,Tyner,Elias,0.7000,1400
28253,KY,Kentucky,JACKSON,Tyner,Tyner,0.6000,1200
28254,KY,Kentucky,JACKSON,Tyner,Herd,0.6800,1360
28255,KY,Kentucky,JACKSON,Tyner,Maulden,0.6700,1340
28256,KY,Kentucky,JACKSON,Waneta,Waneta,0.6900,1380
28257,KY,Kentucky,LINCOLN,Waynesburg,Waynesburg,0.5600,1120
28258,KY,Kentucky,ROCKCASTLE,Wildie,Wildie,0.6100,1220
28259,KY,Kentucky,FAYETTE,Lexington,Lexington,0.4900,980
28260,KY,Kentucky,FAYETTE,Lexington,University Of Ky,0.4600,920
28261,KY,Kentucky,FAYETTE,Lexington,University Of Ky Res Halls,0.6500,1300
28262,KY,Kentucky,FAYETTE,Lexington,University Of Ky Med Ctr,0.5700,1140
28263,KY,Kentucky,FAYETTE,Lexington,University Of Ky Agri Dept,0.6700,1340
28264,KY,Kentucky,FAYETTE,Lexington,Lexmark,0.4600,920
28265,KY,Kentucky,FAYETTE,Lexington,Amazon.com,0.6900,1380
28266,KY,Kentucky,FRANKLIN,Frankfort,Hatton,0.5900,1180
28267,KY,Kentucky,FRANKLIN,Frankfort,Frankfort,0.6900,1380
28268,KY,Kentucky,FRANKLIN,Frankfort,Ky Dept Of Revenue,0.6300,1260
28269,KY,Kentucky,FRANKLIN,Frankfort,Division Of Sales Use Tax,0.4900,980
28270,KY,Kentucky,FRANKLIN,Frankfort,Ky Dept Human Resources,0.4900,980
28271,KY,Kentucky,FRANKLIN,Frankfort,Ky Dept Of Transportation,0.5900,1180
28272,KY,Kentucky,WHITLEY,Corbin,Keavy,0.6000,1200
28273,KY,Kentucky,WHITLEY,Corbin,Corbin,0.6200,1240
28274,KY,Kentucky,WHITLEY,Corbin,Woodbine,0.5700,1140
28275,KY,Kentucky,LAUREL,Bush,Bush,0.6600,1320
28276,KY,Kentucky,LAUREL,East Bernstadt,Victory,0.5400,1080
28277,KY,Kentucky,LAUREL,East Bernstadt,East Bernstadt,0.5600,1120
28278,KY,Kentucky,LAUREL,East Bernstadt,E Bernstadt,0.6000,1200
28279,KY,Kentucky,LAUREL,East Bernstadt,Symbol,0.5700,1140
28280,KY,Kentucky,WHITLEY,Emlyn,Emlyn,0.6100,1220
28281,KY,Kentucky,KNOX,Gray,Gray,0.7000,1400
28282,KY,Kentucky,LAUREL,Keavy,Keavy,0.4800,960
28283,KY,Kentucky,LAUREL,Lily,Lily,0.4800,960
28284,KY,Kentucky,LAUREL,London,Marydell,0.5300,1060
28285,KY,Kentucky,LAUREL,London,Sasser,0.6400,1280
28286,KY,Kentucky,LAUREL,London,Tuttle,0.6200,1240
28287,KY,Kentucky,LAUREL,London,London,0.6500,1300
28288,KY,Kentucky,LAUREL,Pittsburg,Pittsburg,0.5200,1040
28289,KY,Kentucky,WHITLEY,Rockholds,Meadow Creek,0.5200,1040
28290,KY,Kentucky,WHITLEY,Rockholds,Rockholds,0.5500,1100
28291,KY,Kentucky,WHITLEY,Siler,Siler,0.5300,1060
28292,KY,Kentucky,WHITLEY,Williamsburg,Williamsburg,0.6800,1360
28293,KY,Kentucky,WHITLEY,Williamsburg,Cumberland College,0.6600,1320
28294,KY,Kentucky,WHITLEY,Williamsburg,Nevisdale,0.4600,920
28295,KY,Kentucky,WHITLEY,Williamsburg,Cumberlnd Clg,0.6400,1280
28296,KY,Kentucky,KNOX,Woodbine,Woodbine,0.6400,1280
28297,KY,Kentucky,HARLAN,Ages Brookside,Brookside,0.5700,1140
28298,KY,Kentucky,HARLAN,Ages Brookside,Ages Brooksde,0.5100,1020
28299,KY,Kentucky,HARLAN,Ages Brookside,Ages Brookside,0.6200,1240
28300,KY,Kentucky,HARLAN,Ages Brookside,Ages,0.6200,1240
28301,KY,Kentucky,LESLIE,Asher,Asher,0.5600,1120
28302,KY,Kentucky,HARLAN,Baxter,Baxter,0.5100,1020
28303,KY,Kentucky,HARLAN,Baxter,Keith,0.5200,1040
28304,KY,Kentucky,HARLAN,Benham,Benham,0.5400,1080
28305,KY,Kentucky,HARLAN,Big Laurel,Big Laurel,0.6400,1280
28306,KY,Kentucky,HARLAN,Bledsoe,Bledsoe,0.5500,1100
28307,KY,Kentucky,HARLAN,Bledsoe,Pine Mountain,0.6200,1240
28308,KY,Kentucky,BELL,Calvin,Calvin,0.6200,1240
28309,KY,Kentucky,HARLAN,Cawood,Crummies,0.6800,1360
28310,KY,Kentucky,HARLAN,Cawood,Cawood,0.6300,1260
28311,KY,Kentucky,HARLAN,Cawood,Three Point,0.5800,1160
28312,KY,Kentucky,LESLIE,Chappell,Chappell,0.6000,1200
28313,KY,Kentucky,HARLAN,Coalgood,Coalgood,0.6200,1240
28314,KY,Kentucky,HARLAN,Coldiron,Molus,0.5700,1140
28315,KY,Kentucky,HARLAN,Coldiron,Coldiron,0.4700,940
28316,KY,Kentucky,HARLAN,Cranks,Cranks,0.5900,1180
28317,KY,Kentucky,HARLAN,Cumberland,Oven Fork,0.6700,1340
28318,KY,Kentucky,HARLAN,Cumberland,Cumberland,0.5900,1180
28319,KY,Kentucky,HARLAN,Cumberland,Chad,0.7000,1400
28320,KY,Kentucky,HARLAN,Cumberland,Hiram,0.6500,1300
28321,KY,Kentucky,HARLAN,Dayhoit,Dayhoit,0.6100,1220
28322,KY,Kentucky,LETCHER,Eolia,Eolia,0.6900,1380
28323,KY,Kentucky,LESLIE,Essie,Essie,0.7000,1400
28324,KY,Kentucky,HARLAN,Evarts,Bailey Creek,0.5600,1120
28325,KY,Kentucky,HARLAN,Evarts,Dizney,0.6300,1260
28326,KY,Kentucky,HARLAN,Evarts,Yocum Creek,0.7000,1400
28327,KY,Kentucky,HARLAN,Evarts,Evarts,0.6900,1380
28328,KY,Kentucky,HARLAN,Evarts,Louellen,0.6800,1360
28329,KY,Kentucky,HARLAN,Evarts,Woods,0.5000,1000
28330,KY,Kentucky,HARLAN,Evarts,Redbud,0.4500,900
28331,KY,Kentucky,HARLAN,Grays Knob,Grays Knob,0.4700,940
28332,KY,Kentucky,HARLAN,Gulston,Gulston,0.6500,1300
28333,KY,Kentucky,HARLAN,Harlan,Harlan,0.5300,1060
28334,KY,Kentucky,HARLAN,Harlan,Chevrolet,0.5100,1020
28335,KY,Kentucky,HARLAN,Harlan,Smith,0.6200,1240
28336,KY,Kentucky,LESLIE,Helton,Helton,0.5300,1060
28337,KY,Kentucky,LESLIE,Helton,Harlan,0.5400,1080
28338,KY,Kentucky,HARLAN,Holmes Mill,Holmes Mill,0.6000,1200
28339,KY,Kentucky,LESLIE,Hoskinston,Hoskinston,0.4800,960
28340,KY,Kentucky,BELL,Hulen,Hulen,0.5200,1040
28341,KY,Kentucky,HARLAN,Kenvir,Kenvir,0.6600,1320
28342,KY,Kentucky,HARLAN,Lejunior,Lejunior,0.5300,1060
28343,KY,Kentucky,HARLAN,Loyall,Loyall,0.5800,1160
28344,KY,Kentucky,HARLAN,Lynch,Lynch,0.7000,1400
28345,KY,Kentucky,BELL,Miracle,Miracle,0.4600,920
28346,KY,Kentucky,LESLIE,Mozelle,Mozelle,0.5200,1040
28347,KY,Kentucky,LETCHER,Partridge,Partridge,0.6800,1360
28348,KY,Kentucky,HARLAN,Pathfork,Alva,0.5800,1160
28349,KY,Kentucky,HARLAN,Pathfork,Pathfork,0.5100,1020
28350,KY,Kentucky,HARLAN,Putney,Putney,0.6500,1300
28351,KY,Kentucky,LESLIE,Stinnett,Stinnett,0.5000,1000
28352,KY,Kentucky,HARLAN,Totz,Totz,0.5300,1060
28353,KY,Kentucky,HARLAN,Wallins Creek,Wallins,0.6000,1200
28354,KY,Kentucky,HARLAN,Wallins Creek,Wallins Creek,0.4900,980
28355,KY,Kentucky,LESLIE,Warbranch,Warbranch,0.6600,1320
28356,KY,Kentucky,BELL,Arjay,Arjay,0.6900,1380
28357,KY,Kentucky,KNOX,Artemus,Artemus,0.6000,1200
28358,KY,Kentucky,KNOX,Barbourville,Bailey Switch,0.5400,1080
28359,KY,Kentucky,KNOX,Barbourville,Kayjay,0.4800,960
28360,KY,Kentucky,KNOX,Barbourville,Swanpond,0.4600,920
28361,KY,Kentucky,KNOX,Barbourville,Barbourville,0.4500,900
28362,KY,Kentucky,KNOX,Barbourville,Jarvis,0.4800,960
28363,KY,Kentucky,KNOX,Barbourville,Baughman,0.5900,1180
28364,KY,Kentucky,KNOX,Barbourville,Himyar,0.5500,1100
28365,KY,Kentucky,KNOX,Barbourville,Tedders,0.4900,980
28366,KY,Kentucky,KNOX,Barbourville,Gausdale,0.6300,1260
28367,KY,Kentucky,KNOX,Barbourville,Crane Nest,0.5300,1060
28368,KY,Kentucky,KNOX,Barbourville,Woollum,0.5700,1140
28369,KY,Kentucky,BELL,Beverly,Beverly,0.5800,1160
28370,KY,Kentucky,BELL,Beverly,Red Bird,0.6900,1380
28371,KY,Kentucky,CLAY,Big Creek,Big Creek,0.4800,960
28372,KY,Kentucky,CLAY,Big Creek,Peabody,0.4700,940
28373,KY,Kentucky,KNOX,Bimble,Bimble,0.6100,1220
28374,KY,Kentucky,KNOX,Bryants Store,Bryants Store,0.6500,1300
28375,KY,Kentucky,KNOX,Cannon,Cannon,0.6000,1200
28376,KY,Kentucky,HARLAN,Closplint,Closplint,0.5700,1140
28377,KY,Kentucky,KNOX,Dewitt,Dewitt,0.6700,1340
28378,KY,Kentucky,CLAY,Fall Rock,Fall Rock,0.5300,1060
28379,KY,Kentucky,KNOX,Flat Lick,Mills,0.6900,1380
28380,KY,Kentucky,KNOX,Flat Lick,Flat Lick,0.5900,1180
28381,KY,Kentucky,KNOX,Flat Lick,Salt Gum,0.5300,1060
28382,KY,Kentucky,BELL,Fourmile,Ivy Grove,0.5400,1080
28383,KY,Kentucky,BELL,Fourmile,Fourmile,0.5900,1180
