UID,StateCode,StateName,County,City,Aggregator,PricePerPound,PricePerTon
62466,WA,Washington,COWLITZ,Castle Rock,Castle Rock,0.5200,1040
62467,WA,Washington,WAHKIAKUM,Cathlamet,Cathlamet,0.4700,940
62468,WA,Washington,WAHKIAKUM,Cathlamet,Puget Island,0.6100,1220
62469,WA,Washington,KLICKITAT,Centerville,Centerville,0.5700,1140
62470,WA,Washington,PACIFIC,Chinook,Chinook,0.5400,1080
62471,WA,Washington,COWLITZ,Cougar,Cougar,0.5400,1080
62472,WA,Washington,KLICKITAT,Dallesport,Dallesport,0.5800,1160
62473,WA,Washington,KLICKITAT,Glenwood,Glenwood,0.6900,1380
62474,WA,Washington,KLICKITAT,Goldendale,Goldendale,0.6800,1360
62475,WA,Washington,KLICKITAT,Goldendale,Maryhill,0.5800,1160
62476,WA,Washington,WAHKIAKUM,Grays River,Grays River,0.5200,1040
62477,WA,Washington,CLARK,Heisson,Heisson,0.4500,900
62478,WA,Washington,KLICKITAT,Husum,Husum,0.5100,1020
62479,WA,Washington,PACIFIC,Ilwaco,Ilwaco,0.5600,1120
62480,WA,Washington,COWLITZ,Kalama,Kalama,0.6000,1200
62481,WA,Washington,COWLITZ,Kelso,Kelso,0.6200,1240
62482,WA,Washington,KLICKITAT,Klickitat,Klickitat,0.4900,980
62483,WA,Washington,CLARK,La Center,La Center,0.5800,1160
62484,WA,Washington,PACIFIC,Long Beach,Long Beach,0.4700,940
62485,WA,Washington,PACIFIC,Long Beach,Oceanside,0.5200,1040
62486,WA,Washington,COWLITZ,Longview,Longview,0.5100,1020
62487,WA,Washington,KLICKITAT,Lyle,Lyle,0.6200,1240
62488,WA,Washington,PACIFIC,Nahcotta,Nahcotta,0.5700,1140
62489,WA,Washington,PACIFIC,Naselle,Naselle,0.5200,1040
62490,WA,Washington,SKAMANIA,North Bonneville,N Bonneville,0.4800,960
62491,WA,Washington,SKAMANIA,North Bonneville,North Bonneville,0.6000,1200
62492,WA,Washington,PACIFIC,Ocean Park,Ocean Park,0.4900,980
62493,WA,Washington,PACIFIC,Oysterville,Oysterville,0.4800,960
62494,WA,Washington,CLARK,Ridgefield,Ridgefield,0.5700,1140
62495,WA,Washington,WAHKIAKUM,Rosburg,Rosburg,0.6900,1380
62496,WA,Washington,PACIFIC,Seaview,Seaview,0.5400,1080
62497,WA,Washington,COWLITZ,Silverlake,Silverlake,0.4600,920
62498,WA,Washington,WAHKIAKUM,Skamokawa,Skamokawa,0.5300,1060
62499,WA,Washington,SKAMANIA,Stevenson,Stevenson,0.6600,1320
62500,WA,Washington,SKAMANIA,Stevenson,Skamania,0.5600,1120
62501,WA,Washington,COWLITZ,Toutle,Toutle,0.5400,1080
62502,WA,Washington,KLICKITAT,Trout Lake,Trout Lake,0.4700,940
62503,WA,Washington,KLICKITAT,Trout Lake,Troutlake,0.6200,1240
62504,WA,Washington,SKAMANIA,Underwood,Underwood,0.5700,1140
62505,WA,Washington,CLARK,Vancouver,Vancouver,0.5100,1020
62506,WA,Washington,CLARK,Vancouver,Orchards,0.5900,1180
62507,WA,Washington,KLICKITAT,Wahkiacus,Wahkiacus,0.5100,1020
62508,WA,Washington,KLICKITAT,Wahkiacus,Klickitat,0.6300,1260
62509,WA,Washington,CLARK,Washougal,Washougal,0.6300,1260
62510,WA,Washington,KLICKITAT,White Salmon,White Salmon,0.6300,1260
62511,WA,Washington,KLICKITAT,Wishram,Wishram,0.5100,1020
62512,WA,Washington,COWLITZ,Woodland,Woodland,0.6000,1200
62513,WA,Washington,CLARK,Yacolt,Yacolt,0.4900,980
62514,WA,Washington,CHELAN,Wenatchee,Mission Square,0.5700,1140
62515,WA,Washington,CHELAN,Wenatchee,Appleyard,0.6400,1280
62516,WA,Washington,CHELAN,Wenatchee,Wenatchee Heights,0.7000,1400
62517,WA,Washington,CHELAN,Wenatchee,West Wenatchee,0.4900,980
62518,WA,Washington,CHELAN,Wenatchee,Kenroy,0.6400,1280
62519,WA,Washington,CHELAN,Wenatchee,Grant Road Addition,0.5100,1020
62520,WA,Washington,CHELAN,Wenatchee,Pearcot,0.6200,1240
62521,WA,Washington,CHELAN,Wenatchee,Wenatchee,0.6000,1200
62522,WA,Washington,DOUGLAS,East Wenatchee,E Wenatchee,0.7000,1400
62523,WA,Washington,DOUGLAS,East Wenatchee,Wenatchee,0.4500,900
62524,WA,Washington,DOUGLAS,East Wenatchee,East Wenatchee,0.6200,1240
62525,WA,Washington,CHELAN,Ardenvoir,Ardenvoir,0.4800,960
62526,WA,Washington,OKANOGAN,Brewster,Brewster,0.6500,1300
62527,WA,Washington,OKANOGAN,Brewster,Rocky Butte,0.5700,1140
62528,WA,Washington,OKANOGAN,Brewster,Monse,0.5600,1120
62529,WA,Washington,DOUGLAS,Bridgeport,Bridgeport,0.6200,1240
62530,WA,Washington,OKANOGAN,Carlton,Carlton,0.4700,940
62531,WA,Washington,CHELAN,Cashmere,Cashmere,0.4900,980
62532,WA,Washington,CHELAN,Chelan,Chelan,0.5700,1140
62533,WA,Washington,CHELAN,Chelan,Holden Village,0.6000,1200
62534,WA,Washington,CHELAN,Chelan,Lakeside,0.4900,980
62535,WA,Washington,CHELAN,Chelan,Lucerne,0.5100,1020
62536,WA,Washington,CHELAN,Chelan Falls,Chelan Falls,0.5400,1080
62537,WA,Washington,OKANOGAN,Conconully,Conconully,0.6200,1240
62538,WA,Washington,CHELAN,Dryden,Dryden,0.4600,920
62539,WA,Washington,CHELAN,Entiat,Entiat,0.6800,1360
62540,WA,Washington,GRANT,Ephrata,Ephrata,0.6200,1240
62541,WA,Washington,GRANT,George,George,0.7000,1400
62542,WA,Washington,CHELAN,Leavenworth,Merritt,0.6500,1300
62543,WA,Washington,CHELAN,Leavenworth,Chumstick,0.5700,1140
62544,WA,Washington,CHELAN,Leavenworth,Winton,0.6600,1320
62545,WA,Washington,CHELAN,Leavenworth,Blewett,0.7000,1400
62546,WA,Washington,CHELAN,Leavenworth,Leavenworth,0.6000,1200
62547,WA,Washington,CHELAN,Leavenworth,Telma,0.4600,920
62548,WA,Washington,CHELAN,Leavenworth,Plain,0.5700,1140
62549,WA,Washington,OKANOGAN,Loomis,Loomis,0.6900,1380
62550,WA,Washington,CHELAN,Malaga,Malaga,0.6800,1360
62551,WA,Washington,OKANOGAN,Malott,Malott,0.5000,1000
62552,WA,Washington,DOUGLAS,Mansfield,Mansfield,0.4900,980
62553,WA,Washington,CHELAN,Manson,Manson,0.5200,1040
62554,WA,Washington,GRANT,Marlin,Marlin,0.6500,1300
62555,WA,Washington,GRANT,Marlin,Krupp,0.6300,1260
62556,WA,Washington,GRANT,Marlin,Ruff,0.6300,1260
62557,WA,Washington,OKANOGAN,Mazama,Mazama,0.4500,900
62558,WA,Washington,OKANOGAN,Methow,Methow,0.5400,1080
62559,WA,Washington,CHELAN,Monitor,Monitor,0.6300,1260
62560,WA,Washington,GRANT,Moses Lake,Raugust,0.5000,1000
62561,WA,Washington,GRANT,Moses Lake,Moses Lake,0.6500,1300
62562,WA,Washington,GRANT,Moses Lake,Mae,0.6100,1220
62563,WA,Washington,GRANT,Moses Lake,Wheeler,0.4800,960
62564,WA,Washington,OKANOGAN,Okanogan,Okanogan,0.5300,1060
62565,WA,Washington,OKANOGAN,Omak,Disautel,0.6600,1320
62566,WA,Washington,OKANOGAN,Omak,Omak,0.6400,1280
62567,WA,Washington,DOUGLAS,Orondo,Orondo,0.7000,1400
62568,WA,Washington,OKANOGAN,Oroville,Oroville,0.4600,920
62569,WA,Washington,OKANOGAN,Oroville,Chesaw,0.5500,1100
62570,WA,Washington,OKANOGAN,Oroville,Molson,0.6600,1320
62571,WA,Washington,DOUGLAS,Palisades,Palisades,0.4500,900
62572,WA,Washington,OKANOGAN,Pateros,Pateros,0.6300,1260
62573,WA,Washington,OKANOGAN,Pateros,Azwell,0.5500,1100
62574,WA,Washington,CHELAN,Peshastin,Peshastin,0.7000,1400
62575,WA,Washington,GRANT,Quincy,George,0.4600,920
62576,WA,Washington,GRANT,Quincy,Winchester,0.5100,1020
62577,WA,Washington,GRANT,Quincy,Quincy,0.6700,1340
62578,WA,Washington,GRANT,Quincy,Trinidad,0.4500,900
62579,WA,Washington,OKANOGAN,Riverside,Synarep,0.4800,960
62580,WA,Washington,OKANOGAN,Riverside,Riverside,0.5200,1040
62581,WA,Washington,DOUGLAS,Rock Island,Rock Island,0.5400,1080
62582,WA,Washington,GRANT,Soap Lake,Adco,0.5000,1000
62583,WA,Washington,GRANT,Soap Lake,Adrian,0.5100,1020
62584,WA,Washington,GRANT,Soap Lake,Soap Lake,0.6300,1260
62585,WA,Washington,GRANT,Soap Lake,Lakeview Park,0.5400,1080
62586,WA,Washington,CHELAN,Stehekin,Stehekin,0.5200,1040
62587,WA,Washington,GRANT,Stratford,Stratford,0.6400,1280
62588,WA,Washington,OKANOGAN,Tonasket,Aeneas,0.6200,1240
62589,WA,Washington,OKANOGAN,Tonasket,Ellisford,0.5300,1060
62590,WA,Washington,OKANOGAN,Tonasket,Havillah,0.6500,1300
62591,WA,Washington,OKANOGAN,Tonasket,Tonasket,0.6900,1380
62592,WA,Washington,OKANOGAN,Tonasket,Nighthawk,0.6900,1380
62593,WA,Washington,OKANOGAN,Twisp,Twisp,0.6100,1220
62594,WA,Washington,GRANT,Warden,Warden,0.4900,980
62595,WA,Washington,DOUGLAS,Waterville,Douglas,0.6400,1280
62596,WA,Washington,DOUGLAS,Waterville,Farmer,0.6500,1300
62597,WA,Washington,DOUGLAS,Waterville,Withrow,0.6400,1280
62598,WA,Washington,DOUGLAS,Waterville,Waterville,0.5800,1160
62599,WA,Washington,OKANOGAN,Wauconda,Wauconda,0.6500,1300
62600,WA,Washington,OKANOGAN,Wauconda,Bodie,0.6600,1320
62601,WA,Washington,GRANT,Wilson Creek,Wilson Creek,0.5300,1060
62602,WA,Washington,OKANOGAN,Winthrop,Winthrop,0.5500,1100
62603,WA,Washington,YAKIMA,Yakima,Union Gap,0.6100,1220
62604,WA,Washington,YAKIMA,Yakima,Yakima,0.5700,1140
62605,WA,Washington,YAKIMA,Yakima,East Selah,0.4500,900
62606,WA,Washington,YAKIMA,Yakima,Yakima Firing Center,0.5700,1140
62607,WA,Washington,YAKIMA,Yakima,Sumach,0.6900,1380
62608,WA,Washington,YAKIMA,Yakima,West Side,0.5100,1020
62609,WA,Washington,YAKIMA,Yakima,Tampico,0.6800,1360
62610,WA,Washington,YAKIMA,Yakima,Weikel,0.6100,1220
62611,WA,Washington,YAKIMA,Yakima,Fruitvale,0.5300,1060
62612,WA,Washington,YAKIMA,Yakima,Pomona,0.5300,1060
62613,WA,Washington,YAKIMA,Yakima,Ahtanum,0.5400,1080
62614,WA,Washington,YAKIMA,Yakima,Harwood,0.5500,1100
62615,WA,Washington,YAKIMA,Yakima,South Broadway,0.7000,1400
62616,WA,Washington,YAKIMA,Yakima,Fairview,0.5800,1160
62617,WA,Washington,YAKIMA,Yakima,Gleed,0.5700,1140
62618,WA,Washington,YAKIMA,Brownstown,Brownstown,0.5900,1180
62619,WA,Washington,YAKIMA,Buena,Buena,0.7000,1400
62620,WA,Washington,KITTITAS,Cle Elum,Liberty,0.4500,900
62621,WA,Washington,KITTITAS,Cle Elum,Cle Elum,0.5500,1100
62622,WA,Washington,KITTITAS,Cle Elum,Suncadia,0.6400,1280
62623,WA,Washington,KITTITAS,Cle Elum,Teanaway,0.5800,1160
62624,WA,Washington,YAKIMA,Cowiche,Cowiche,0.6500,1300
62625,WA,Washington,KITTITAS,Easton,Easton,0.4900,980
62626,WA,Washington,KITTITAS,Ellensburg,Thrali,0.6200,1240
62627,WA,Washington,KITTITAS,Ellensburg,Ellensburg,0.6600,1320
62628,WA,Washington,YAKIMA,Grandview,Grandview,0.4700,940
62629,WA,Washington,YAKIMA,Granger,Granger,0.5800,1160
62630,WA,Washington,YAKIMA,Harrah,Harrah,0.5900,1180
62631,WA,Washington,KITTITAS,Kittitas,Kittitas,0.6300,1260
62632,WA,Washington,YAKIMA,Mabton,Mabton,0.6000,1200
62633,WA,Washington,YAKIMA,Moxee,Moxee City,0.5000,1000
62634,WA,Washington,YAKIMA,Moxee,Moxee,0.5100,1020
62635,WA,Washington,YAKIMA,Naches,Rimrock,0.4600,920
62636,WA,Washington,YAKIMA,Naches,White Pass,0.5200,1040
62637,WA,Washington,YAKIMA,Naches,Goose Prairie,0.6600,1320
62638,WA,Washington,YAKIMA,Naches,Cliffdell,0.4500,900
62639,WA,Washington,YAKIMA,Naches,Nile,0.6400,1280
62640,WA,Washington,YAKIMA,Naches,Naches,0.6300,1260
62641,WA,Washington,YAKIMA,Outlook,Outlook,0.5900,1180
62642,WA,Washington,YAKIMA,Parker,Parker,0.5000,1000
62643,WA,Washington,KITTITAS,Ronald,Ronald,0.6500,1300
62644,WA,Washington,KITTITAS,Roslyn,Rocklyn,0.4700,940
62645,WA,Washington,KITTITAS,Roslyn,Roslyn,0.6100,1220
62646,WA,Washington,YAKIMA,Selah,Selah,0.5500,1100
62647,WA,Washington,KITTITAS,South Cle Elum,S Cle Elum,0.4600,920
62648,WA,Washington,KITTITAS,South Cle Elum,South Cle Elum,0.5200,1040
62649,WA,Washington,YAKIMA,Sunnyside,Sunnyside,0.5400,1080
62650,WA,Washington,KITTITAS,Thorp,Thorp,0.5200,1040
62651,WA,Washington,YAKIMA,Tieton,Tieton,0.6500,1300
62652,WA,Washington,YAKIMA,Toppenish,Toppenish,0.4500,900
62653,WA,Washington,KITTITAS,Vantage,Doris,0.6200,1240
62654,WA,Washington,KITTITAS,Vantage,Vantage,0.6900,1380
62655,WA,Washington,KITTITAS,Vantage,Ellensburg,0.6700,1340
62656,WA,Washington,YAKIMA,Wapato,Wapato,0.6800,1360
62657,WA,Washington,YAKIMA,Wapato,Donald,0.5100,1020
62658,WA,Washington,YAKIMA,Wapato,Sawyer,0.5600,1120
62659,WA,Washington,YAKIMA,White Swan,White Swan,0.4900,980
62660,WA,Washington,YAKIMA,Zillah,Zillah,0.7000,1400
62661,WA,Washington,SPOKANE,Airway Heights,Airway Heights,0.6600,1320
62662,WA,Washington,SPOKANE,Airway Heights,Airway Hgts,0.4900,980
62663,WA,Washington,SPOKANE,Chattaroy,Chattaroy,0.4500,900
62664,WA,Washington,SPOKANE,Chattaroy,Milan,0.6300,1260
62665,WA,Washington,SPOKANE,Cheney,Cheney,0.6200,1240
62666,WA,Washington,SPOKANE,Cheney,Tyler,0.4900,980
62667,WA,Washington,SPOKANE,Cheney,Amber,0.6000,1200
62668,WA,Washington,SPOKANE,Colbert,Colbert,0.6000,1200
62669,WA,Washington,SPOKANE,Deer Park,Deer Park,0.6200,1240
62670,WA,Washington,LINCOLN,Edwall,Edwall,0.5400,1080
62671,WA,Washington,SPOKANE,Elk,Elk,0.5900,1180
62672,WA,Washington,SPOKANE,Fairchild Air Force Base,Fairchild AFB,0.5100,1020
62673,WA,Washington,SPOKANE,Fairchild Air Force Base,Fairchild Air Force Base,0.4500,900
62674,WA,Washington,SPOKANE,Fairfield,Fairfield,0.5500,1100
62675,WA,Washington,STEVENS,Ford,Ford,0.4600,920
62676,WA,Washington,SPOKANE,Four Lakes,Four Lakes,0.6800,1360
62677,WA,Washington,SPOKANE,Greenacres,Spo Valley,0.6200,1240
62678,WA,Washington,SPOKANE,Greenacres,Spokane Valley,0.4900,980
62679,WA,Washington,SPOKANE,Greenacres,Spokane Vly,0.5900,1180
62680,WA,Washington,SPOKANE,Greenacres,Greenacres,0.6200,1240
62681,WA,Washington,SPOKANE,Greenacres,Liberty Lake,0.6100,1220
62682,WA,Washington,WHITMAN,Lamont,Sprague,0.7000,1400
62683,WA,Washington,WHITMAN,Lamont,Lamont,0.4900,980
62684,WA,Washington,SPOKANE,Latah,Latah,0.5200,1040
62685,WA,Washington,SPOKANE,Liberty Lake,Liberty Lake,0.7000,1400
62686,WA,Washington,SPOKANE,Marshall,Marshall,0.7000,1400
62687,WA,Washington,SPOKANE,Mead,Mead,0.5600,1120
62688,WA,Washington,SPOKANE,Mead,Green Bluff,0.5700,1140
62689,WA,Washington,SPOKANE,Medical Lake,Espanola,0.6400,1280
62690,WA,Washington,SPOKANE,Medical Lake,Medical Lake,0.5200,1040
62691,WA,Washington,SPOKANE,Mica,Mica,0.6800,1360
62692,WA,Washington,SPOKANE,Mica,Valleyford,0.7000,1400
62693,WA,Washington,SPOKANE,Newman Lake,East Farms,0.4900,980
62694,WA,Washington,SPOKANE,Newman Lake,Newman Lake,0.6100,1220
62695,WA,Washington,SPOKANE,Nine Mile Falls,Nine Mile Fls,0.4600,920
62696,WA,Washington,SPOKANE,Nine Mile Falls,Nine Mile Falls,0.5900,1180
62697,WA,Washington,SPOKANE,Otis Orchards,City Of Spokane Valley,0.4900,980
62698,WA,Washington,SPOKANE,Otis Orchards,Otis Orchards,0.5800,1160
62699,WA,Washington,SPOKANE,Otis Orchards,Spokane Valley,0.5600,1120
62700,WA,Washington,SPOKANE,Otis Orchards,Spokane Vly,0.6600,1320
62701,WA,Washington,LINCOLN,Reardan,Reardan,0.6600,1320
62702,WA,Washington,SPOKANE,Rockford,Rockford,0.4700,940
62703,WA,Washington,SPOKANE,Spangle,Spangle,0.5900,1180
62704,WA,Washington,LINCOLN,Sprague,Sprague,0.5400,1080
62705,WA,Washington,WHITMAN,Tekoa,Tekoa,0.5600,1120
62706,WA,Washington,STEVENS,Tumtum,Tumtum,0.4700,940
62707,WA,Washington,STEVENS,Tumtum,Tum Tum,0.5500,1100
62708,WA,Washington,SPOKANE,Valleyford,Valleyford,0.7000,1400
62709,WA,Washington,SPOKANE,Veradale,City Of Spokane Valley,0.4700,940
62710,WA,Washington,SPOKANE,Veradale,Spokane Valley,0.5500,1100
62711,WA,Washington,SPOKANE,Veradale,Spokane Vly,0.5700,1140
62712,WA,Washington,SPOKANE,Veradale,Veradale,0.6200,1240
62713,WA,Washington,SPOKANE,Waverly,Waverly,0.7000,1400
62714,WA,Washington,STEVENS,Wellpinit,Wellpinit,0.5500,1100
62715,WA,Washington,STEVENS,Addy,Addy,0.7000,1400
62716,WA,Washington,WHITMAN,Albion,Albion,0.6000,1200
62717,WA,Washington,LINCOLN,Almira,Almira,0.6100,1220
62718,WA,Washington,WHITMAN,Belmont,Farmington,0.6700,1340
62719,WA,Washington,WHITMAN,Belmont,Belmont,0.6400,1280
62720,WA,Washington,ADAMS,Benge,Benge,0.6700,1340
62721,WA,Washington,FERRY,Boyds,Kettle Falls,0.5400,1080
62722,WA,Washington,FERRY,Boyds,Boyds,0.6800,1360
62723,WA,Washington,STEVENS,Chewelah,Chewelah,0.6500,1300
62724,WA,Washington,STEVENS,Clayton,Clayton,0.4800,960
62725,WA,Washington,WHITMAN,Colfax,Colfax,0.5300,1060
62726,WA,Washington,WHITMAN,Colfax,Diamond,0.6800,1360
62727,WA,Washington,WHITMAN,Colton,Colton,0.5000,1000
62728,WA,Washington,STEVENS,Colville,Colville,0.5400,1080
62729,WA,Washington,GRANT,Coulee City,Coulee City,0.5600,1120
62730,WA,Washington,OKANOGAN,Coulee Dam,Mason City,0.6400,1280
62731,WA,Washington,OKANOGAN,Coulee Dam,Coulee Dam,0.4600,920
62732,WA,Washington,LINCOLN,Creston,Creston,0.6100,1220
62733,WA,Washington,FERRY,Curlew,Curlew,0.5700,1140
62734,WA,Washington,PEND OREILLE,Cusick,Cusick,0.4600,920
62735,WA,Washington,FERRY,Danville,Danville,0.6500,1300
62736,WA,Washington,LINCOLN,Davenport,Seven Bays,0.4900,980
62737,WA,Washington,LINCOLN,Davenport,Deer Meadows,0.5300,1060
62738,WA,Washington,LINCOLN,Davenport,Davenport,0.6200,1240
62739,WA,Washington,GRANT,Electric City,Electric City,0.6100,1220
62740,WA,Washington,OKANOGAN,Elmer City,Elmer City,0.7000,1400
62741,WA,Washington,WHITMAN,Endicott,Endicott,0.5500,1100
62742,WA,Washington,STEVENS,Evans,Evans,0.4800,960
62743,WA,Washington,STEVENS,Evans,Kettle Falls,0.5200,1040
62744,WA,Washington,WHITMAN,Farmington,Farmington,0.6000,1200
62745,WA,Washington,STEVENS,Fruitland,Hunters,0.7000,1400
62746,WA,Washington,STEVENS,Fruitland,Fruitland,0.6100,1220
62747,WA,Washington,WHITMAN,Garfield,Garfield,0.5900,1180
62748,WA,Washington,STEVENS,Gifford,Gifford,0.6900,1380
62749,WA,Washington,GRANT,Grand Coulee,Grand Coulee,0.6900,1380
62750,WA,Washington,LINCOLN,Harrington,Harrington,0.5100,1020
62751,WA,Washington,GRANT,Hartline,Hartline,0.7000,1400
62752,WA,Washington,WHITMAN,Hay,Hay,0.5100,1020
62753,WA,Washington,STEVENS,Hunters,Cedonia,0.5100,1020
62754,WA,Washington,STEVENS,Hunters,Hunters,0.6000,1200
62755,WA,Washington,FERRY,Inchelium,Kewa,0.6600,1320
62756,WA,Washington,FERRY,Inchelium,Inchelium,0.6600,1320
62757,WA,Washington,PEND OREILLE,Ione,Ione,0.6000,1200
62758,WA,Washington,FERRY,Keller,Keller,0.4900,980
62759,WA,Washington,STEVENS,Kettle Falls,Kettle Falls,0.4700,940
62760,WA,Washington,WHITMAN,Lacrosse,Lacrosse,0.6300,1260
62761,WA,Washington,WHITMAN,Lacrosse,La Crosse,0.6000,1200
62762,WA,Washington,LINCOLN,Lamona,Lamona,0.5700,1140
62763,WA,Washington,LINCOLN,Lamona,Odessa,0.5600,1120
62764,WA,Washington,FERRY,Laurier,Laurier,0.5000,1000
62765,WA,Washington,LINCOLN,Lincoln,Creston,0.6500,1300
62766,WA,Washington,LINCOLN,Lincoln,Lincoln,0.4500,900
62767,WA,Washington,STEVENS,Loon Lake,Deer Lake,0.5600,1120
62768,WA,Washington,STEVENS,Loon Lake,Loon Lake,0.5700,1140
62769,WA,Washington,WHITMAN,Malden,Malden,0.6300,1260
62770,WA,Washington,FERRY,Malo,Malo,0.4800,960
62771,WA,Washington,STEVENS,Marcus,Marcus,0.6700,1340
62772,WA,Washington,PEND OREILLE,Metaline,Metaline,0.5600,1120
62773,WA,Washington,PEND OREILLE,Metaline Falls,Metaline Falls,0.6800,1360
62774,WA,Washington,PEND OREILLE,Metaline Falls,Metaline Fls,0.4500,900
62775,WA,Washington,LINCOLN,Mohler,Mohler,0.6900,1380
62776,WA,Washington,LINCOLN,Mohler,Harrington,0.6600,1320
62777,WA,Washington,OKANOGAN,Nespelem,Nespelem,0.7000,1400
62778,WA,Washington,PEND OREILLE,Newport,Newport,0.4800,960
62779,WA,Washington,STEVENS,Northport,Northport,0.5100,1020
62780,WA,Washington,WHITMAN,Oakesdale,Oakesdale,0.5000,1000
62781,WA,Washington,LINCOLN,Odessa,Odessa,0.6300,1260
62782,WA,Washington,FERRY,Orient,Orient,0.5700,1140
62783,WA,Washington,FERRY,Orient,Kettle Falls,0.6300,1260
62784,WA,Washington,WHITMAN,Palouse,Palouse,0.6000,1200
62785,WA,Washington,WHITMAN,Pullman,Pullman,0.5200,1040
62786,WA,Washington,WHITMAN,Pullman,Washington State University,0.5600,1120
62787,WA,Washington,FERRY,Republic,Republic,0.4500,900
62788,WA,Washington,STEVENS,Rice,Rice,0.6200,1240
62789,WA,Washington,ADAMS,Ritzville,Ritzville,0.5100,1020
62790,WA,Washington,WHITMAN,Rosalia,Rosalia,0.6600,1320
62791,WA,Washington,WHITMAN,Rosalia,Plaza,0.6400,1280
62792,WA,Washington,WHITMAN,Saint John,Saint John,0.5300,1060
62793,WA,Washington,STEVENS,Springdale,Springdale,0.6000,1200
62794,WA,Washington,WHITMAN,Steptoe,Steptoe,0.6500,1300
62795,WA,Washington,WHITMAN,Thornton,Thornton,0.6700,1340
62796,WA,Washington,WHITMAN,Uniontown,Uniontown,0.5800,1160
62797,WA,Washington,PEND OREILLE,Usk,Usk,0.4900,980
62798,WA,Washington,STEVENS,Valley,Valley,0.4500,900
62799,WA,Washington,LINCOLN,Wilbur,Wilbur,0.4600,920
62800,WA,Washington,SPOKANE,Spokane,Spokane,0.6400,1280
62801,WA,Washington,SPOKANE,Spokane,Liberty Park,0.5300,1060
62802,WA,Washington,SPOKANE,Spokane,Manito,0.6000,1200
62803,WA,Washington,SPOKANE,Spokane,Shadle Garland,0.4900,980
62804,WA,Washington,SPOKANE,Spokane,City Of Spokane Valley,0.5100,1020
62805,WA,Washington,SPOKANE,Spokane,Spokane Valley,0.5100,1020
62806,WA,Washington,SPOKANE,Spokane,Spokane Vly,0.6200,1240
62807,WA,Washington,SPOKANE,Spokane,Cty Spok Val,0.4800,960
62808,WA,Washington,SPOKANE,Spokane,Millwood,0.5600,1120
62809,WA,Washington,SPOKANE,Spokane,Sunset Hill,0.6000,1200
62810,WA,Washington,SPOKANE,Spokane,Whitworth University,0.6700,1340
62811,WA,Washington,SPOKANE,Spokane,Avista Corp,0.5800,1160
62812,WA,Washington,SPOKANE,Spokane,Spokane City Trea,0.6200,1240
62813,WA,Washington,SPOKANE,Spokane,Gonzaga Univ,0.6300,1260
62814,WA,Washington,SPOKANE,Spokane,Public Safety Bldg,0.5500,1100
62815,WA,Washington,SPOKANE,Spokane,Spokane Closed District,0.5000,1000
62816,WA,Washington,FRANKLIN,Pasco,Pasco,0.5900,1180
62817,WA,Washington,FRANKLIN,Pasco,Tri Cities,0.6600,1320
62818,WA,Washington,BENTON,Benton City,Benton City,0.4500,900
62819,WA,Washington,BENTON,Benton City,Kiona,0.6300,1260
62820,WA,Washington,GRANT,Beverly,Schawana,0.6000,1200
62821,WA,Washington,GRANT,Beverly,Beverly,0.6700,1340
62822,WA,Washington,KLICKITAT,Bickleton,Bickleton,0.5100,1020
62823,WA,Washington,WALLA WALLA,Burbank,Burbank,0.4600,920
62824,WA,Washington,WALLA WALLA,College Place,College Place,0.5900,1180
62825,WA,Washington,FRANKLIN,Connell,Connell,0.7000,1400
62826,WA,Washington,COLUMBIA,Dayton,Dayton,0.6400,1280
62827,WA,Washington,WALLA WALLA,Dixie,Dixie,0.5700,1140
62828,WA,Washington,FRANKLIN,Eltopia,Eltopia,0.6400,1280
62829,WA,Washington,WHITMAN,Hooper,Hooper,0.5600,1120
62830,WA,Washington,FRANKLIN,Kahlotus,Kahlotus,0.5100,1020
62831,WA,Washington,BENTON,Kennewick,Kenn,0.4900,980
62832,WA,Washington,BENTON,Kennewick,Finley,0.4900,980
62833,WA,Washington,BENTON,Kennewick,Kennewick,0.4600,920
62834,WA,Washington,ADAMS,Lind,Lind,0.6700,1340
62835,WA,Washington,FRANKLIN,Mesa,Basin City,0.4900,980
62836,WA,Washington,FRANKLIN,Mesa,Mesa,0.6800,1360
62837,WA,Washington,ADAMS,Othello,Hatton,0.4900,980
62838,WA,Washington,ADAMS,Othello,Royal Slope,0.5700,1140
62839,WA,Washington,ADAMS,Othello,Othello,0.6800,1360
62840,WA,Washington,BENTON,Paterson,Paterson,0.4700,940
62841,WA,Washington,BENTON,Plymouth,Plymouth,0.5600,1120
62842,WA,Washington,GARFIELD,Pomeroy,Pomeroy,0.5700,1140
62843,WA,Washington,WALLA WALLA,Prescott,Prescott,0.6500,1300
62844,WA,Washington,GRANT,Mattawa,Desert Aire,0.5400,1080
62845,WA,Washington,GRANT,Mattawa,Mattawa,0.6400,1280
62846,WA,Washington,BENTON,Prosser,Prosser,0.5000,1000
62847,WA,Washington,BENTON,Prosser,North Prosser,0.6400,1280
62848,WA,Washington,BENTON,Richland,Hanford Works,0.6100,1220
62849,WA,Washington,BENTON,Richland,West Richland,0.6000,1200
62850,WA,Washington,BENTON,Richland,Richland,0.5400,1080
62851,WA,Washington,BENTON,West Richland,Richland,0.5500,1100
62852,WA,Washington,BENTON,West Richland,West Richland,0.5200,1040
62853,WA,Washington,KLICKITAT,Roosevelt,Roosevelt,0.6800,1360
